claim_id,client_id,region,claim_type,policy_type,declaration_date,expertise_date,closure_date,status,estimated_damage,paid_amount,expert_assigned,fraud_flag
CLM_1455,CUST_1998,Nouvelle-Aquitaine,Vol,Auto,2023-09-08,2023-09-15,2023-10-12,Clos,2713.45,2210.03,Expert_12,0
CLM_1456,CUST_3543,PACA,Catastrophe naturelle,Professionnelle,2023-03-12,2023-03-16,2023-04-18,Clos,1651.56,1579.51,Expert_1,0
CLM_1457,CUST_3731,PACA,Vol,Professionnelle,2023-01-31,2023-02-02,2023-03-28,Clos,6796.38,6466.77,Expert_5,0
CLM_1458,CUST_2643,Hauts-de-France,Catastrophe naturelle,Habitation,2023-09-23,2023-09-29,2023-10-11,Clos,3405.99,2741.93,Expert_6,0
CLM_1459,CUST_4955,Hauts-de-France,Incendie,Auto,2023-08-30,2023-09-06,2023-09-30,Clos,1238.26,904.66,Expert_11,0
CLM_1460,CUST_4080,Île-de-France,Vol,Auto,2023-07-27,2023-08-01,,Ouvert,5698.35,5467.9,Expert_3,0
CLM_1461,CUST_2720,Nouvelle-Aquitaine,Vol,Professionnelle,2023-02-14,2023-02-28,,Ouvert,5686.71,5382.43,Expert_8,0
CLM_1462,CUST_1770,Île-de-France,Vol,Auto,2023-04-15,2023-05-04,2023-06-06,Clos,8777.74,7282.08,Expert_13,0
CLM_1463,CUST_1761,Île-de-France,Dégât des eaux,Professionnelle,2023-09-28,2023-10-13,,En recours,2682.69,2172.71,Expert_5,0
CLM_1464,CUST_4234,Île-de-France,Incendie,Auto,2023-02-21,2023-03-07,,Ouvert,6252.28,4846.89,Expert_15,0
CLM_1465,CUST_2294,PACA,Vol,Auto,2023-08-30,2023-09-14,2023-11-09,Clos,4580.62,3932.48,Expert_6,1
CLM_1466,CUST_1015,Nouvelle-Aquitaine,Dégât des eaux,Auto,2023-03-10,2023-03-14,2023-03-29,Clos,1812.91,1340.14,Expert_3,0
CLM_1467,CUST_3437,PACA,Catastrophe naturelle,Habitation,2023-04-21,2023-04-29,2023-05-12,Clos,5811.75,4359.57,Expert_10,0
CLM_1468,CUST_3462,PACA,Vol,Professionnelle,2023-07-09,2023-07-12,,En recours,1602.73,1276.43,Expert_13,0
CLM_1469,CUST_1287,Nouvelle-Aquitaine,Incendie,Professionnelle,2023-03-28,2023-04-05,,Ouvert,2042.84,1500.81,Expert_2,0
CLM_1470,CUST_3890,Hauts-de-France,Dégât des eaux,Professionnelle,2023-12-19,2023-12-23,,Ouvert,2254.77,2206.7,Expert_1,0
CLM_1471,CUST_1190,Île-de-France,Catastrophe naturelle,Professionnelle,2023-07-17,2023-07-18,2023-08-03,Clos,5101.02,3758.5,Expert_9,0
CLM_1472,CUST_1113,Hauts-de-France,Dégât des eaux,Auto,2023-08-23,2023-09-06,2023-10-04,Clos,4261.81,3472.78,Expert_6,0
CLM_1473,CUST_2289,Hauts-de-France,Vol,Auto,2023-11-09,2023-11-19,,En recours,1320.72,1277.01,Expert_9,0
CLM_1474,CUST_2965,Nouvelle-Aquitaine,Incendie,Habitation,2023-06-04,2023-06-13,,En recours,2781.18,2396.13,Expert_10,0
CLM_1475,CUST_1184,Occitanie,Incendie,Professionnelle,2023-10-28,2023-11-03,,Ouvert,2986.1,2115.79,Expert_14,0
CLM_1476,CUST_3087,PACA,Vol,Habitation,2023-05-25,2023-06-10,2023-08-03,Clos,2703.93,2032.53,Expert_4,0
CLM_1477,CUST_2048,Occitanie,Dégât des eaux,Habitation,2023-03-30,2023-04-01,2023-05-09,Clos,2529.93,2490.17,Expert_3,0
CLM_1478,CUST_3696,Île-de-France,Vol,Auto,2023-04-13,2023-04-25,,En recours,504.03,439.13,Expert_10,0
CLM_1479,CUST_2667,Île-de-France,Dégât des eaux,Habitation,2023-12-25,2024-01-13,2024-02-06,Clos,10988.54,9871.39,Expert_5,0
CLM_1480,CUST_2140,Occitanie,Catastrophe naturelle,Habitation,2023-11-08,2023-11-09,2023-12-17,Clos,10563.89,8246.36,Expert_7,0
CLM_1481,CUST_4251,Nouvelle-Aquitaine,Catastrophe naturelle,Professionnelle,2023-04-03,2023-04-08,2023-04-16,Clos,6467.02,5988.32,Expert_11,0
CLM_1482,CUST_1259,Île-de-France,Catastrophe naturelle,Professionnelle,2023-10-01,2023-10-11,2023-10-16,Clos,3148.02,2493.34,Expert_3,0
CLM_1483,CUST_4794,PACA,Catastrophe naturelle,Habitation,2023-11-29,2023-12-17,2024-02-11,Clos,1532.44,1400.98,Expert_5,0
CLM_1484,CUST_3752,Île-de-France,Dégât des eaux,Habitation,2023-11-01,2023-11-02,2023-12-14,Clos,2672.5,2461.44,Expert_10,0
CLM_1485,CUST_1757,Hauts-de-France,Bris de glace,Professionnelle,2023-12-02,2023-12-20,2024-02-16,Clos,1012.2,984.79,Expert_6,0
CLM_1486,CUST_4920,Île-de-France,Bris de glace,Auto,2023-12-29,2024-01-11,2024-02-27,Clos,1766.24,1372.54,Expert_15,0
CLM_1487,CUST_3697,Hauts-de-France,Catastrophe naturelle,Auto,2023-12-29,2024-01-03,,En recours,533.33,411.65,Expert_6,0
CLM_1488,CUST_4675,Nouvelle-Aquitaine,Vol,Professionnelle,2023-09-11,2023-09-16,,Ouvert,5398.68,4258.61,Expert_4,0
CLM_1489,CUST_3376,Occitanie,Vol,Professionnelle,2023-04-18,2023-04-23,2023-05-21,Clos,2789.81,2571.66,Expert_12,0
CLM_1490,CUST_1769,Hauts-de-France,Incendie,Professionnelle,2023-12-31,2024-01-17,2024-02-07,Clos,5610.68,4684.22,Expert_12,0
CLM_1491,CUST_1933,Hauts-de-France,Incendie,Habitation,2023-07-15,2023-08-01,,Ouvert,4608.4,3609.97,Expert_12,0
CLM_1492,CUST_1099,Nouvelle-Aquitaine,Dégât des eaux,Habitation,2023-03-04,2023-03-23,,Ouvert,1672.33,1456.45,Expert_15,0
CLM_1493,CUST_1164,Occitanie,Vol,Auto,2023-11-13,2023-11-29,,Ouvert,1463.03,1215.64,Expert_4,0
CLM_1494,CUST_1841,PACA,Bris de glace,Habitation,2023-10-30,2023-11-07,,En recours,3596.57,3366.71,Expert_8,0
CLM_1495,CUST_3121,PACA,Vol,Professionnelle,2023-06-16,2023-06-23,2023-07-04,Clos,1898.68,1809.62,Expert_1,0
CLM_1496,CUST_3425,Nouvelle-Aquitaine,Catastrophe naturelle,Auto,2023-05-25,2023-05-31,,Ouvert,1548.64,1217.82,Expert_1,0
CLM_1497,CUST_1375,Occitanie,Incendie,Auto,2023-06-29,2023-07-14,,Ouvert,4876.54,4191.83,Expert_10,0
CLM_1498,CUST_2308,Occitanie,Vol,Habitation,2023-03-30,2023-03-31,,Ouvert,2160.12,2152.78,Expert_9,0
CLM_1499,CUST_1442,Occitanie,Catastrophe naturelle,Habitation,2023-04-08,2023-04-24,2023-05-01,Clos,8115.21,6819.69,Expert_1,0
CLM_1500,CUST_4177,PACA,Vol,Auto,2023-12-19,2024-01-03,2024-01-24,Clos,984.99,972.71,Expert_7,1
CLM_1501,CUST_1130,Hauts-de-France,Vol,Habitation,2023-10-17,2023-11-01,2023-12-10,Clos,2352.3,1998.89,Expert_7,0
CLM_1502,CUST_2938,Nouvelle-Aquitaine,Vol,Habitation,2023-01-04,2023-01-15,2023-02-16,Clos,3758.53,3224.91,Expert_4,0
CLM_1503,CUST_1660,Nouvelle-Aquitaine,Bris de glace,Professionnelle,2023-10-02,2023-10-14,,En recours,4780.12,3962.55,Expert_1,0
CLM_1504,CUST_1253,PACA,Dégât des eaux,Professionnelle,2023-03-16,2023-03-21,2023-05-12,Clos,1059.12,756.64,Expert_7,0
CLM_1505,CUST_2927,Nouvelle-Aquitaine,Dégât des eaux,Habitation,2023-12-24,2023-12-28,2024-01-31,Clos,3131.54,3010.25,Expert_7,0
CLM_1506,CUST_1089,Hauts-de-France,Bris de glace,Auto,2023-11-07,2023-11-25,,Ouvert,4263.57,3547.3,Expert_12,0
CLM_1507,CUST_3684,Hauts-de-France,Vol,Habitation,2023-02-11,2023-02-24,2023-03-31,Clos,3804.11,3708.12,Expert_12,0
CLM_1508,CUST_2679,Occitanie,Bris de glace,Professionnelle,2023-05-06,2023-05-13,2023-06-27,Clos,799.56,732.84,Expert_2,1
CLM_1509,CUST_2375,PACA,Dégât des eaux,Professionnelle,2023-04-20,2023-04-23,,En recours,1139.05,1086.55,Expert_8,0
CLM_1510,CUST_1176,Nouvelle-Aquitaine,Incendie,Auto,2023-10-14,2023-10-16,2023-11-01,Clos,1044.16,872.82,Expert_9,0
CLM_1511,CUST_1394,Occitanie,Incendie,Habitation,2023-02-22,2023-03-04,2023-04-26,Clos,1491.69,1187.73,Expert_9,0
CLM_1512,CUST_3323,PACA,Vol,Auto,2023-05-25,2023-06-06,2023-06-12,Clos,4467.32,3495.73,Expert_14,0
CLM_1513,CUST_3054,PACA,Catastrophe naturelle,Professionnelle,2023-10-10,2023-10-18,2023-12-15,Clos,2303.95,2020.06,Expert_9,0
CLM_1514,CUST_1900,Île-de-France,Bris de glace,Auto,2023-07-07,2023-07-11,2023-08-23,Clos,1831.4,1456.12,Expert_2,0
CLM_1515,CUST_4652,PACA,Incendie,Auto,2023-07-12,2023-07-27,,Ouvert,4224.59,4133.3,Expert_10,0
CLM_1516,CUST_4839,Occitanie,Dégât des eaux,Professionnelle,2023-04-05,2023-04-24,2023-05-11,Clos,2318.28,2212.29,Expert_8,0
CLM_1517,CUST_2372,Occitanie,Catastrophe naturelle,Habitation,2023-04-17,2023-04-30,,Ouvert,3035.69,2489.46,Expert_9,0
CLM_1518,CUST_2572,PACA,Dégât des eaux,Habitation,2023-07-22,2023-07-28,,En recours,6621.67,6537.65,Expert_2,0
CLM_1519,CUST_2670,Île-de-France,Bris de glace,Professionnelle,2023-06-04,2023-06-10,2023-08-01,Clos,1091.5,1021.51,Expert_2,0
CLM_1520,CUST_1834,Nouvelle-Aquitaine,Dégât des eaux,Professionnelle,2023-10-17,2023-10-24,2023-11-29,Clos,4134.34,3181.6,Expert_15,0
CLM_1521,CUST_2561,PACA,Incendie,Habitation,2023-12-25,2024-01-04,2024-02-29,Clos,2629.78,2185.67,Expert_8,0
CLM_1522,CUST_2926,Hauts-de-France,Catastrophe naturelle,Auto,2023-03-14,2023-04-02,2023-05-27,Clos,7309.57,6595.2,Expert_7,0
CLM_1523,CUST_2513,Île-de-France,Incendie,Professionnelle,2023-12-04,2023-12-17,,Ouvert,4916.21,4249.38,Expert_9,0
CLM_1524,CUST_3002,Hauts-de-France,Catastrophe naturelle,Auto,2023-07-28,2023-08-04,2023-08-25,Clos,2047.04,1562.53,Expert_11,0
CLM_1525,CUST_4986,Occitanie,Dégât des eaux,Habitation,2023-06-10,2023-06-20,2023-08-16,Clos,434.58,322.07,Expert_13,0
CLM_1526,CUST_2425,Île-de-France,Vol,Professionnelle,2023-07-16,2023-07-27,2023-08-10,Clos,3290.34,2352.39,Expert_15,0
CLM_1527,CUST_4039,Île-de-France,Catastrophe naturelle,Auto,2023-09-14,2023-09-28,,En recours,7859.75,7505.3,Expert_10,0
CLM_1528,CUST_2143,Occitanie,Incendie,Auto,2023-07-31,2023-08-15,2023-09-24,Clos,1424.37,1347.48,Expert_8,1
CLM_1529,CUST_2386,PACA,Dégât des eaux,Habitation,2023-03-13,2023-03-23,2023-04-10,Clos,4646.81,3718.65,Expert_5,0
CLM_1530,CUST_2002,Île-de-France,Bris de glace,Professionnelle,2023-03-24,2023-03-26,2023-04-21,Clos,1578.43,1234.73,Expert_3,0
CLM_1531,CUST_3809,Île-de-France,Vol,Habitation,2023-05-03,2023-05-13,2023-07-01,Clos,3525.1,2652.82,Expert_14,0
CLM_1532,CUST_2798,PACA,Incendie,Auto,2023-11-16,2023-12-03,2023-12-15,Clos,2705.59,2098.18,Expert_13,0
CLM_1533,CUST_2393,Occitanie,Incendie,Professionnelle,2023-04-21,2023-04-28,2023-06-25,Clos,498.54,360.59,Expert_7,0
CLM_1534,CUST_2781,Nouvelle-Aquitaine,Incendie,Professionnelle,2023-10-16,2023-10-23,2023-10-30,Clos,4260.58,4008.9,Expert_12,0
CLM_1535,CUST_3614,Hauts-de-France,Catastrophe naturelle,Auto,2023-05-13,2023-05-19,2023-06-30,Clos,5553.95,4193.62,Expert_11,0
CLM_1536,CUST_3340,Nouvelle-Aquitaine,Dégât des eaux,Auto,2023-02-24,2023-02-25,2023-03-09,Clos,526.8,502.56,Expert_2,0
CLM_1537,CUST_1645,Occitanie,Bris de glace,Habitation,2023-02-18,2023-02-21,2023-03-16,Clos,2930.68,2103.35,Expert_7,0
CLM_1538,CUST_2663,Occitanie,Catastrophe naturelle,Auto,2023-06-26,2023-07-13,2023-07-30,Clos,3960.36,3306.52,Expert_7,0
CLM_1539,CUST_1648,Île-de-France,Incendie,Auto,2023-02-14,2023-02-25,,Ouvert,719.83,714.53,Expert_5,0
CLM_1540,CUST_4639,PACA,Dégât des eaux,Professionnelle,2023-03-04,2023-03-23,2023-05-18,Clos,2520.21,1964.33,Expert_7,0
CLM_1541,CUST_2361,Hauts-de-France,Dégât des eaux,Auto,2023-03-14,2023-03-24,2023-05-13,Clos,8736.96,6976.51,Expert_3,0
CLM_1542,CUST_4005,Île-de-France,Bris de glace,Habitation,2023-07-09,2023-07-12,2023-08-02,Clos,2316.25,1854.49,Expert_1,0
CLM_1543,CUST_4015,Occitanie,Catastrophe naturelle,Professionnelle,2023-02-10,2023-02-22,2023-03-27,Clos,2242.64,2089.11,Expert_6,0
CLM_1544,CUST_2150,Occitanie,Bris de glace,Habitation,2023-10-19,2023-10-29,2023-11-09,Clos,594.31,568.57,Expert_3,0
CLM_1545,CUST_3028,Hauts-de-France,Bris de glace,Auto,2023-11-08,2023-11-14,,Ouvert,2199.8,1980.6,Expert_10,0
CLM_1546,CUST_3776,Nouvelle-Aquitaine,Incendie,Auto,2023-06-07,2023-06-08,2023-07-30,Clos,2097.62,1828.03,Expert_9,1
CLM_1547,CUST_2840,PACA,Dégât des eaux,Habitation,2023-07-28,2023-08-12,,Ouvert,7119.68,5130.1,Expert_8,0
CLM_1548,CUST_3118,Occitanie,Vol,Habitation,2023-10-05,2023-10-14,,Ouvert,1763.85,1256.33,Expert_5,0
CLM_1549,CUST_4819,PACA,Catastrophe naturelle,Habitation,2023-06-01,2023-06-10,,En recours,2822.05,2592.32,Expert_8,0
CLM_1550,CUST_1633,Hauts-de-France,Bris de glace,Professionnelle,2023-09-17,2023-09-27,2023-10-07,Clos,3561.95,2580.34,Expert_7,0
CLM_1551,CUST_2175,Île-de-France,Incendie,Auto,2023-04-27,2023-05-07,2023-06-22,Clos,3561.07,3132.86,Expert_10,0
CLM_1552,CUST_2107,PACA,Dégât des eaux,Auto,2023-12-13,2023-12-29,2024-02-01,Clos,1959.93,1739.83,Expert_9,0
CLM_1553,CUST_4428,Île-de-France,Incendie,Professionnelle,2023-07-11,2023-07-20,2023-08-25,Clos,3704.38,3348.4,Expert_2,0
CLM_1554,CUST_1775,Nouvelle-Aquitaine,Dégât des eaux,Professionnelle,2023-03-20,2023-03-25,,Ouvert,1237.88,1037.5,Expert_2,0
CLM_1555,CUST_2366,Île-de-France,Bris de glace,Habitation,2023-01-02,2023-01-10,2023-02-06,Clos,3837.91,2816.19,Expert_2,0
CLM_1556,CUST_2783,Île-de-France,Bris de glace,Auto,2023-04-07,2023-04-22,,Ouvert,1490.61,1123.13,Expert_2,0
CLM_1557,CUST_1954,Nouvelle-Aquitaine,Dégât des eaux,Auto,2023-08-19,2023-08-21,2023-10-03,Clos,4903.38,4704.37,Expert_7,0
CLM_1558,CUST_2080,Île-de-France,Vol,Auto,2023-08-08,2023-08-13,2023-09-27,Clos,1767.27,1722.81,Expert_3,0
CLM_1559,CUST_3378,Hauts-de-France,Dégât des eaux,Habitation,2023-02-11,2023-02-13,,Ouvert,114.78,107.56,Expert_11,0
CLM_1560,CUST_1318,Île-de-France,Catastrophe naturelle,Auto,2023-04-15,2023-04-24,2023-05-06,Clos,2353.93,1752.34,Expert_9,0
CLM_1561,CUST_1864,Nouvelle-Aquitaine,Incendie,Auto,2023-08-07,2023-08-12,,Ouvert,635.61,588.11,Expert_3,0
CLM_1562,CUST_1727,PACA,Dégât des eaux,Auto,2023-10-04,2023-10-20,2023-12-10,Clos,1180.05,1029.29,Expert_12,0
CLM_1563,CUST_2944,Île-de-France,Dégât des eaux,Habitation,2023-11-08,2023-11-25,,En recours,1959.44,1524.92,Expert_4,0
CLM_1564,CUST_3430,PACA,Dégât des eaux,Professionnelle,2023-03-15,2023-03-27,2023-05-11,Clos,7006.04,5661.13,Expert_1,0
CLM_1565,CUST_3802,Hauts-de-France,Catastrophe naturelle,Habitation,2023-09-27,2023-09-29,2023-11-20,Clos,2892.65,2258.12,Expert_14,1
CLM_1566,CUST_1751,Hauts-de-France,Incendie,Professionnelle,2023-02-11,2023-02-16,2023-03-11,Clos,2015.48,1497.17,Expert_2,0
CLM_1567,CUST_3268,Hauts-de-France,Dégât des eaux,Auto,2023-04-07,2023-04-24,2023-05-16,Clos,3256.15,3234.56,Expert_15,0
CLM_1568,CUST_4604,Hauts-de-France,Vol,Habitation,2023-11-11,2023-11-17,2023-12-24,Clos,8231.72,7882.96,Expert_4,0
CLM_1569,CUST_1241,Nouvelle-Aquitaine,Dégât des eaux,Habitation,2023-05-28,2023-06-07,2023-07-06,Clos,315.2,310.93,Expert_10,0
CLM_1570,CUST_4840,Occitanie,Dégât des eaux,Professionnelle,2023-07-09,2023-07-15,2023-08-25,Clos,3322.62,2557.05,Expert_9,0
CLM_1571,CUST_2643,Nouvelle-Aquitaine,Dégât des eaux,Professionnelle,2023-09-25,2023-09-30,2023-11-28,Clos,5358.74,4492.31,Expert_9,0
CLM_1572,CUST_2626,Hauts-de-France,Bris de glace,Professionnelle,2023-07-08,2023-07-26,,En recours,282.29,259.42,Expert_9,0
CLM_1573,CUST_4403,Île-de-France,Dégât des eaux,Professionnelle,2023-05-13,2023-05-16,2023-07-13,Clos,4516.08,3967.07,Expert_6,0
CLM_1574,CUST_3993,Occitanie,Incendie,Habitation,2023-07-31,2023-08-18,2023-10-02,Clos,910.78,739.83,Expert_2,0
CLM_1575,CUST_4649,Hauts-de-France,Incendie,Habitation,2023-08-19,2023-09-06,2023-09-26,Clos,6076.99,5088.57,Expert_5,0
CLM_1576,CUST_1339,Occitanie,Bris de glace,Professionnelle,2023-08-15,2023-08-20,,En recours,1551.59,1148.6,Expert_1,0
CLM_1577,CUST_4329,Hauts-de-France,Incendie,Auto,2023-06-02,2023-06-16,2023-08-06,Clos,3829.71,3607.64,Expert_5,0
CLM_1578,CUST_3125,Île-de-France,Catastrophe naturelle,Professionnelle,2023-01-16,2023-01-31,,Ouvert,1797.21,1343.07,Expert_1,0
CLM_1579,CUST_2874,Île-de-France,Vol,Professionnelle,2023-12-02,2023-12-20,,Ouvert,4453.66,3924.66,Expert_10,0
CLM_1580,CUST_3755,PACA,Incendie,Professionnelle,2023-09-08,2023-09-13,2023-10-23,Clos,2590.06,1813.98,Expert_8,0
CLM_1581,CUST_3919,Île-de-France,Vol,Professionnelle,2023-02-10,2023-02-23,2023-03-09,Clos,2059.05,1690.69,Expert_13,0
CLM_1582,CUST_2560,PACA,Catastrophe naturelle,Auto,2023-06-22,2023-07-07,2023-07-31,Clos,3922.38,3047.78,Expert_2,0
CLM_1583,CUST_4753,Occitanie,Bris de glace,Auto,2023-05-21,2023-05-29,2023-06-11,Clos,2304.11,1692.16,Expert_7,1
CLM_1584,CUST_4765,Île-de-France,Dégât des eaux,Professionnelle,2023-01-11,2023-01-30,,Ouvert,704.8,659.19,Expert_1,0
CLM_1585,CUST_1287,Hauts-de-France,Catastrophe naturelle,Habitation,2023-05-23,2023-05-29,2023-06-16,Clos,403.88,349.07,Expert_11,0
CLM_1586,CUST_1987,PACA,Catastrophe naturelle,Habitation,2023-04-05,2023-04-14,,En recours,2591.4,1892.56,Expert_14,0
CLM_1587,CUST_2194,PACA,Catastrophe naturelle,Professionnelle,2023-08-12,2023-08-15,,En recours,1620.88,1236.01,Expert_12,0
CLM_1588,CUST_4663,Occitanie,Dégât des eaux,Professionnelle,2023-03-13,2023-04-01,2023-05-17,Clos,1271.23,1078.72,Expert_3,0
CLM_1589,CUST_4047,Occitanie,Incendie,Professionnelle,2023-11-12,2023-11-13,,Ouvert,2118.62,1782.24,Expert_13,0
CLM_1590,CUST_2436,PACA,Incendie,Professionnelle,2023-11-03,2023-11-20,,En recours,1932.59,1504.17,Expert_12,0
CLM_1591,CUST_1264,Île-de-France,Vol,Habitation,2023-09-03,2023-09-04,2023-10-30,Clos,3699.87,3560.11,Expert_10,0
CLM_1592,CUST_2095,Hauts-de-France,Bris de glace,Professionnelle,2023-05-28,2023-05-31,,Ouvert,947.01,922.77,Expert_12,0
CLM_1593,CUST_3780,PACA,Dégât des eaux,Professionnelle,2023-12-29,2024-01-11,,Ouvert,1267.99,1161.01,Expert_15,0
CLM_1594,CUST_3046,Hauts-de-France,Catastrophe naturelle,Habitation,2023-08-04,2023-08-11,2023-09-05,Clos,1537.66,1428.79,Expert_1,1
CLM_1595,CUST_2654,Hauts-de-France,Incendie,Habitation,2023-10-04,2023-10-22,2023-11-13,Clos,6628.05,6340.34,Expert_15,0
CLM_1596,CUST_3538,Occitanie,Bris de glace,Habitation,2023-06-10,2023-06-28,2023-08-06,Clos,471.61,431.84,Expert_4,0
CLM_1597,CUST_3175,Nouvelle-Aquitaine,Incendie,Habitation,2023-05-30,2023-06-05,2023-07-22,Clos,2567.12,2044.4,Expert_8,0
CLM_1598,CUST_4949,Occitanie,Vol,Professionnelle,2023-09-12,2023-09-18,2023-10-29,Clos,3326.77,2479.1,Expert_8,0
CLM_1599,CUST_4861,Hauts-de-France,Incendie,Auto,2023-11-13,2023-11-16,2024-01-07,Clos,4619.87,4464.24,Expert_7,0
CLM_1600,CUST_1584,Occitanie,Catastrophe naturelle,Professionnelle,2023-02-01,2023-02-15,,Ouvert,8222.5,7026.0,Expert_12,0
CLM_1601,CUST_3121,Île-de-France,Incendie,Auto,2023-10-28,2023-11-05,,Ouvert,574.59,486.38,Expert_12,0
CLM_1602,CUST_2165,Île-de-France,Incendie,Habitation,2023-09-11,2023-09-29,2023-11-07,Clos,2232.74,1869.01,Expert_6,0
CLM_1603,CUST_2515,Occitanie,Incendie,Auto,2023-07-21,2023-08-05,2023-09-09,Clos,2842.36,2770.69,Expert_14,0
CLM_1604,CUST_2625,PACA,Incendie,Auto,2023-12-12,2023-12-24,,Ouvert,873.7,619.87,Expert_1,0
CLM_1605,CUST_3017,Hauts-de-France,Incendie,Habitation,2023-06-27,2023-07-14,2023-07-28,Clos,3345.65,2560.56,Expert_15,0
CLM_1606,CUST_4077,Hauts-de-France,Dégât des eaux,Professionnelle,2023-04-15,2023-05-04,2023-05-10,Clos,529.6,517.4,Expert_13,0
CLM_1607,CUST_1963,Hauts-de-France,Bris de glace,Habitation,2023-10-16,2023-11-02,2023-11-23,Clos,2154.82,1842.18,Expert_4,0
CLM_1608,CUST_1796,Occitanie,Catastrophe naturelle,Professionnelle,2023-12-01,2023-12-16,2024-01-22,Clos,4942.41,4756.44,Expert_12,0
CLM_1609,CUST_2158,PACA,Bris de glace,Auto,2023-06-14,2023-06-19,2023-08-15,Clos,3498.85,2739.55,Expert_9,1
CLM_1610,CUST_3805,Nouvelle-Aquitaine,Bris de glace,Habitation,2023-05-25,2023-05-27,2023-07-13,Clos,4307.33,3501.19,Expert_9,0
CLM_1611,CUST_4859,Hauts-de-France,Bris de glace,Habitation,2023-08-22,2023-08-27,,Ouvert,6697.91,5655.76,Expert_1,0
CLM_1612,CUST_4333,Occitanie,Dégât des eaux,Habitation,2023-05-31,2023-06-04,2023-06-29,Clos,6329.47,6299.12,Expert_11,0
CLM_1613,CUST_2664,Île-de-France,Dégât des eaux,Professionnelle,2023-12-31,2024-01-17,,En recours,2909.22,2870.31,Expert_12,0
CLM_1614,CUST_3262,Île-de-France,Dégât des eaux,Auto,2023-06-20,2023-06-27,,Ouvert,7729.37,7025.07,Expert_8,0
CLM_1615,CUST_3723,Hauts-de-France,Catastrophe naturelle,Professionnelle,2023-09-08,2023-09-14,2023-11-11,Clos,301.84,279.23,Expert_11,0
CLM_1616,CUST_2046,Île-de-France,Bris de glace,Auto,2023-07-08,2023-07-13,2023-07-20,Clos,2749.49,2276.83,Expert_4,0
CLM_1617,CUST_4635,Nouvelle-Aquitaine,Incendie,Auto,2023-05-25,2023-06-08,2023-07-02,Clos,2184.53,2183.88,Expert_10,0
CLM_1618,CUST_2532,PACA,Dégât des eaux,Habitation,2023-03-11,2023-03-15,,En recours,869.7,664.42,Expert_5,0
CLM_1619,CUST_1112,PACA,Dégât des eaux,Professionnelle,2023-03-01,2023-03-11,2023-05-03,Clos,8252.78,6903.48,Expert_10,0
CLM_1620,CUST_4038,Hauts-de-France,Vol,Habitation,2023-09-02,2023-09-03,2023-09-14,Clos,545.4,525.25,Expert_12,0
CLM_1621,CUST_4191,Hauts-de-France,Vol,Professionnelle,2023-12-24,2024-01-08,2024-01-19,Clos,2685.2,2256.7,Expert_4,0
CLM_1622,CUST_3074,Île-de-France,Vol,Auto,2023-03-02,2023-03-21,2023-04-21,Clos,6747.3,5084.85,Expert_14,0
CLM_1623,CUST_4147,Nouvelle-Aquitaine,Catastrophe naturelle,Habitation,2023-03-14,2023-03-15,2023-04-21,Clos,2732.79,2698.64,Expert_11,0
CLM_1624,CUST_2150,Île-de-France,Incendie,Habitation,2023-05-23,2023-05-25,2023-07-18,Clos,2528.5,2372.8,Expert_1,1
CLM_1625,CUST_3358,Nouvelle-Aquitaine,Catastrophe naturelle,Auto,2023-07-21,2023-07-30,2023-09-03,Clos,333.49,247.54,Expert_2,0
CLM_1626,CUST_4598,Nouvelle-Aquitaine,Bris de glace,Auto,2023-08-18,2023-09-03,2023-10-05,Clos,404.7,331.28,Expert_15,0
CLM_1627,CUST_3281,Île-de-France,Dégât des eaux,Professionnelle,2023-12-09,2023-12-23,,Ouvert,402.45,391.42,Expert_11,0
CLM_1628,CUST_4290,Île-de-France,Vol,Professionnelle,2023-05-01,2023-05-09,2023-06-04,Clos,4315.0,3541.25,Expert_13,0
CLM_1629,CUST_1845,Occitanie,Dégât des eaux,Habitation,2023-03-01,2023-03-20,2023-05-06,Clos,376.09,320.41,Expert_9,0
CLM_1630,CUST_2197,PACA,Vol,Auto,2023-02-22,2023-02-24,2023-03-23,Clos,615.09,453.69,Expert_3,0
CLM_1631,CUST_2404,Hauts-de-France,Bris de glace,Habitation,2023-03-05,2023-03-23,2023-04-24,Clos,7226.46,6268.34,Expert_11,0
CLM_1632,CUST_3787,PACA,Vol,Habitation,2023-08-08,2023-08-23,2023-09-08,Clos,1137.86,870.21,Expert_14,0
CLM_1633,CUST_4511,Hauts-de-France,Bris de glace,Habitation,2023-03-11,2023-03-17,,Ouvert,913.59,719.64,Expert_6,0
CLM_1634,CUST_2020,Occitanie,Dégât des eaux,Habitation,2023-06-26,2023-07-06,,Ouvert,1683.07,1297.89,Expert_11,0
CLM_1635,CUST_3783,PACA,Vol,Professionnelle,2023-04-21,2023-05-08,2023-05-13,Clos,3637.43,3493.55,Expert_3,0
CLM_1636,CUST_4342,Hauts-de-France,Incendie,Habitation,2023-03-06,2023-03-10,,Ouvert,3483.8,2506.87,Expert_7,0
CLM_1637,CUST_2037,PACA,Vol,Auto,2023-06-29,2023-07-01,,Ouvert,2093.66,1954.48,Expert_13,0
CLM_1638,CUST_3493,PACA,Vol,Auto,2023-04-09,2023-04-10,2023-06-05,Clos,12120.95,11356.13,Expert_3,0
CLM_1639,CUST_3228,Île-de-France,Incendie,Habitation,2023-10-05,2023-10-21,2023-10-28,Clos,1426.73,1067.6,Expert_6,0
